campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,natural-resources,countries,Australia,australia,546,Natural Resources,general,7,Victoria: Victoria Certificate of Education,False
vancouver,natural-resources,countries,Australia,australia,546,Natural Resources,general,8,Western Australia: Western Australia Certificate of Education,False
vancouver,natural-resources,countries,Australia,australia,546,Natural Resources,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,minimum,1,Upper Secondary Math (Pre-Calculus) and Chemistry,False
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,minimum,2,Upper Secondary Biology and/or Physics (see Related courses below),False
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,suggested_subjects,1,Language Arts,True
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,suggested_subjects,2,Mathematics and Computation: Calculus is recommended for the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,suggested_subjects,3,Sciences: Biology (Life Science) is strongly recommended for all majors and specializations. An advanced or senior level Physics is also recommended for the Wood Products major and the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,general,1,"Graduation from a university-preparatory program at a senior secondary school: Reifezeugnis/Matura (Maturity Certificate) from academic stream. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,natural-resources,countries,Austria,austria,760,Natural Resources,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,minimum,1,Upper Secondary Math (Pre-Calculus) and Chemistry,False
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,minimum,2,Upper Secondary Biology and/or Physics (see Related courses below),False
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,suggested_subjects,1,Language Arts,True
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,suggested_subjects,2,Mathematics and Computation: Calculus is recommended for the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,suggested_subjects,3,Sciences: Biology (Life Science) is strongly recommended for all majors and specializations. An advanced or senior level Physics is also recommended for the Wood Products major and the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,general,1,"Graduation from a university-preparatory program at a senior secondary school: Azerbaijan Attestat o Srednem Obrazovanii (Certificate of Complete Secondary Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,natural-resources,countries,Azerbaijan,azerbaijan,804,Natural Resources,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,minimum,1,Math (A or AS Level),False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,minimum,2,"At least one of Biology, Chemistry, or Physics (A Level)",False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,minimum,3,Chemistry (GCSE),False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,minimum,4,Biology and/or Physics (GCSE) (see Related courses below),False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,suggested_subjects,1,Language Arts,True
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,suggested_subjects,2,Mathematics and Computation: Calculus is recommended for the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,suggested_subjects,3,Sciences: Biology (Life Science) is strongly recommended for all majors and specializations. An advanced or senior level Physics is also recommended for the Wood Products major and the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,general,1,"General Certificate of Education – Advanced Level. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,general,2,"Standing in at least six academic subject areas, including English, with at least three academic A-Level subjects (or six at the Advanced Subsidiary Level)",False
vancouver,natural-resources,countries,Bahamas,bahamas,544,Natural Resources,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,minimum,2,Chemistry (to the junior/Grade 11 level),False
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,minimum,3,Biology and/or Physics (to the junior/Grade 11 level) (see Related courses below),False
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,suggested_subjects,1,Language Arts,True
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,suggested_subjects,2,Mathematics and Computation: Calculus is recommended for the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,suggested_subjects,3,Sciences: Biology (Life Science) is strongly recommended for all majors and specializations. An advanced or senior level Physics is also recommended for the Wood Products major and the Harvest Planning and Engineering specialization.,True
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,general,1,"Graduation from a university-preparatory program at a senior secondary school: Tawjahiya (General Secondary School Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,natural-resources,countries,Bahrain,bahrain,759,Natural Resources,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,natural-resources,countries,Bangladesh,bangladesh,758,Natural Resources,minimum,1,Higher Secondary Math (Pre-Calculus) and Chemistry,False
vancouver,natural-resources,countries,Bangladesh,bangladesh,758,Natural Resources,minimum,2,Higher Secondary Biology and/or Physics (see Related courses below),False
vancouver,natural-resources,countries,Bangladesh,bangladesh,758,Natural Resources,suggested_subjects,1,Language Arts,True
